Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2015-01-21,21,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,,S,,S,,S,,Q,0.1,H,0.0,H,,Q,,H,,H,,M,,M,,S,38.5,I,0.4,I,1768,33.664747,-116.955121
2015-01-22,22,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,12.4,H,19.6, ,0.0, ,-6.7, ,2.3,H,0.0, ,26.0, ,36.0,H,15.0,H,13.4,Y,167.0,H,0.4,H,144.0, ,1.7, ,1768,33.664747,-116.955121
2015-01-23,23,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,9.9, ,19.6, ,2.8, ,-8.8, ,2.46, ,0.0, ,26.0, ,38.0, ,14.0, ,12.0, ,165.0, ,0.3, ,141.6, ,1.6, ,1768,33.664747,-116.955121
2015-01-24,24,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,13.4, ,23.1, ,5.1, ,-7.7, ,2.81, ,0.0, ,22.0, ,33.0, ,12.0, ,12.0, ,174.0, ,0.3, ,156.0, ,1.8, ,1768,33.664747,-116.955121
2015-01-25,25,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,13.9, ,21.3, ,6.4, ,-3.7, ,2.23, ,0.0, ,29.0, ,41.0, ,21.0, ,12.0, ,113.0, ,0.5, ,129.3, ,1.5, ,1768,33.664747,-116.955121
2015-01-26,26,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,13.3, ,21.2, ,8.0, ,4.3, ,1.42, ,8.6, ,55.0, ,97.0, ,24.0, ,12.5, ,63.0, ,0.8, ,159.8, ,1.9, ,1768,33.664747,-116.955121
2015-01-27,27,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,11.0, ,18.0, ,5.0, ,6.9, ,2.05, ,0.1, ,76.0, ,97.0, ,50.0, ,13.0, ,149.0, ,1.0, ,121.7, ,1.4, ,1768,33.664747,-116.955121
2015-01-28,28,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,11.6, ,18.9, ,4.7, ,5.3, ,1.75, ,0.0, ,65.0, ,92.0, ,36.0, ,13.1,Y,121.0, ,0.9, ,101.8, ,1.2, ,1768,33.664747,-116.955121
2015-01-29,29,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,12.5, ,16.7, ,8.7,Y,4.7, ,0.86, ,0.0, ,59.0, ,73.0, ,43.0, ,13.1,Y,51.0, ,0.9, ,102.4, ,1.2, ,1768,33.664747,-116.955121
2015-01-30,30,239,metric,"92543, 92544, 92593, 92596, 92546, 92545",daily,11.3, ,15.2, ,8.5, ,7.3, ,1.16, ,1.5, ,76.0, ,94.0, ,60.0, ,13.5,Y,90.0, ,1.0, ,119.9, ,1.4, ,1768,33.664747,-116.955121
